execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution,covered_goals,covered_goals_evolution
26,chart,CHART-13b,13b,java.lang.IllegalArgumentException,6,62328,1.3333333333333300,1208,"[5.75,1][1.3333333333333333,2]",12/28,"[2/28,1][9/28,2][10/28,4][11/28,5][12/28,10]"
27,chart,CHART-13b,13b,java.lang.IllegalArgumentException,6,62328,1.3333333333333300,983,"[5.75,1][5.333333333333333,6][1.3333333333333333,13]",12/28,"[6/28,1][10/28,2][12/28,21]"
28,chart,CHART-13b,13b,java.lang.IllegalArgumentException,6,62328,1.3333333333333300,1201,"[5.75,1][1.3333333333333333,4]",12/28,"[2/28,1][10/28,2][11/28,4][12/28,6]"
29,chart,CHART-13b,13b,java.lang.IllegalArgumentException,6,62328,1.3333333333333300,1344,"[5.749999999970854,1][5.333333333333333,6][1.3333333333333333,174]",12/28,"[0/28,1][5/28,2][10/28,3][12/28,27]"
30,chart,CHART-13b,13b,java.lang.IllegalArgumentException,6,62328,1.3333333333333300,1336,"[5.75,1][5.333333333333333,3][5.0,6][1.3333333333333333,10]",12/28,"[0/28,1][7/28,2][8/28,3][9/28,4][11/28,6][12/28,40]"
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,4,"[1.0,1][0.0,4]",1/10,"[1/10,1]"
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,5,"[1.0,1][0.0,5]",2/10,"[2/10,1]"
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,2,"[1.0,1][0.0,2]",1/10,"[1/10,1]"
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",1/10,"[1/10,1]"
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,1,"[0.0,1]",,
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,1,62328,0.0,3,"[1.0,1][0.0,3]",1/10,"[1/10,1]"
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,10,"[2.5,1][0.0,10]",1/10,"[0/10,1][1/10,10]"
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,9,"[2.5,1][1.0,2][0.0,9]",0/10,"[0/10,1]"
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,32,"[2.5,1][1.4999999998835847,18][1.0,20][0.0,32]",1/10,"[1/10,1]"
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,19,"[2.5,1][1.0,6][0.0,19]",1/10,"[0/10,1][1/10,2]"
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,14,"[2.5,1][1.0,7][0.0,14]",1/10,"[0/10,1][1/10,14]"
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,6,"[2.5,1][1.6666666666666665,3][1.0,5][0.0,6]",1/10,"[0/10,1][1/10,4]"
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,7,"[1.0,1][0.0,7]",0/10,"[0/10,1]"
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,14,"[2.5,1][1.0,2][0.0,14]",2/10,"[0/10,1][1/10,6][2/10,14]"
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,26,"[2.5,1][1.0,5][0.0,26]",1/10,"[0/10,1][1/10,13]"
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,1.0,713,"[1.0,1]",2/10,"[0/10,1][1/10,4][2/10,21]"
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,14,"[2.5,1][1.0,4][0.0,14]",1/10,"[0/10,1][1/10,2]"
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,10,"[1.0,1][0.0,10]",1/10,"[0/10,1][1/10,8]"
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,7,"[1.0,1][0.0,7]",0/10,"[0/10,1]"
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,15,"[2.5,1][1.0,6][0.0,15]",1/10,"[0/10,1][1/10,8]"
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,15,"[1.0,1][0.0,15]",1/10,"[0/10,1][1/10,8]"
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,15,"[2.5,1][1.0,10][0.0,15]",1/10,"[0/10,1][1/10,2]"
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,9,"[2.5,1][1.0,2][0.0,9]",1/10,"[0/10,1][1/10,7]"
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,8,"[1.0,1][0.0,8]",1/10,"[0/10,1][1/10,5]"
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,1.0,437,"[2.5,1][1.0,4]",2/10,"[1/10,1][2/10,28]"
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,23,"[2.5,1][1.0,2][0.0,23]",2/10,"[1/10,1][2/10,19]"
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,1.0,377,"[2.5,1][1.0,3]",2/10,"[0/10,1][1/10,4][2/10,19]"
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,1.0,415,"[2.5,1][1.0,5]",2/10,"[0/10,1][1/10,3][2/10,11]"
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,9,"[1.0,1][0.0,9]",1/10,"[1/10,1]"
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,6,"[1.0,1][0.0,6]",1/10,"[0/10,1][1/10,6]"
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,11,"[1.0,1][0.0,11]",1/10,"[1/10,1]"
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,1.0,489,"[2.5,1][1.4999999998835847,7][1.0,10]",2/10,"[0/10,1][1/10,5][2/10,8]"
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,12,"[2.5,1][1.4999999998835847,4][1.0,5][0.0,12]",1/10,"[0/10,1][1/10,9]"
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,13,"[1.0,1][0.0,13]",0/10,"[0/10,1]"
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,0.0,2,"[1.4999999998835847,1][0.0,2]",0/10,"[0/10,1]"
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,2,62328,1.0,360,"[2.5,1][1.0,3]",2/10,"[1/10,1][2/10,92]"
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,7,"[2.5,1][0.0,7]",0/10,"[0/10,1]"
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,194,"[2.5,1]",0/10,"[0/10,1]"
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,8,"[2.5,1][0.0,8]",0/10,"[0/10,1]"
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,1.0,495,"[2.5,1][1.0,9]",1/10,"[0/10,1][1/10,21]"
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,7,"[2.5,1][1.6666666666666665,2][1.0,6][0.0,7]",0/10,"[0/10,1]"
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,249,"[2.5,1]",0/10,"[0/10,1]"
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,258,"[2.5,1]",0/10,"[0/10,1]"
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,24,"[2.5,1][1.0,11][0.0,24]",1/10,"[0/10,1][1/10,14]"
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,20,"[2.5,1][1.0,3][0.0,20]",1/10,"[0/10,1][1/10,11]"
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,24,"[2.5,1][1.0,17][0.0,24]",0/10,"[0/10,1]"
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,1.0,268,"[1.0,1]",0/10,"[0/10,1]"
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,283,"[2.5,1]",0/10,"[0/10,1]"
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,242,"[2.5,1]",0/10,"[0/10,1]"
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,192,"[2.5,1]",0/10,"[0/10,1]"
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,10,"[2.5,1][1.0,4][0.0,10]",0/10,"[0/10,1]"
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,20,"[2.5,1][1.0,15][0.0,20]",0/10,"[0/10,1]"
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,14,"[2.5,1][1.0,6][0.0,14]",0/10,"[0/10,1]"
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,1.0,245,"[1.0,1]",0/10,"[0/10,1]"
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,1.0,216,"[2.5,1][1.0,6]",0/10,"[0/10,1]"
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,225,"[2.5,1]",0/10,"[0/10,1]"
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,12,"[2.5,1][1.0,6][0.0,12]",1/10,"[0/10,1][1/10,10]"
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,1.0,310,"[2.5,1][1.6666666666666665,5][1.0,7]",0/10,"[0/10,1]"
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,230,"[2.5,1]",0/10,"[0/10,1]"
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,1.0,169,"[2.5,1][1.0,4]",0/10,"[0/10,1]"
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,218,"[2.5,1]",0/10,"[0/10,1]"
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,234,"[2.5,1]",0/10,"[0/10,1]"
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,271,"[2.5,1]",0/10,"[0/10,1]"
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,273,"[2.5,1]",0/10,"[0/10,1]"
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,2.5,260,"[2.5,1]",0/10,"[0/10,1]"
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,3,62328,0.0,19,"[2.5,1][1.6666666666666665,11][1.0,16][0.0,19]",1/10,"[0/10,1][1/10,17]"
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,122,"[1.0,1]",2/13,"[1/13,1][2/13,5]"
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,156,"[3.9722222222222223,1][2.9722222222222223,4][1.0,5]",2/13,"[1/13,1][2/13,7]"
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,143,"[4.972222222222222,1][2.9722222222222223,2][1.0,6]",3/13,"[2/13,1][3/13,37]"
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,155,"[1.0,1]",2/13,"[2/13,1]"
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,172,"[3.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,6][3/13,56]"
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,183,"[4.972222222222222,1][1.0,2]",2/13,"[2/13,1]"
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,140,"[1.0,1]",2/13,"[1/13,1][2/13,7]"
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,136,"[3.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,32][3/13,84]"
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,222,"[3.9722222222222223,1][1.0,2]",2/13,"[1/13,1][2/13,4]"
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,201,"[2.9722222222222223,1][1.0,4]",3/13,"[1/13,1][2/13,7][3/13,172]"
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,69,"[3.9722222222222223,1][2.9722222222222223,2][1.0,4]",3/13,"[1/13,1][2/13,11][3/13,35]"
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,225,"[2.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,7][3/13,88]"
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,161,"[2.9722222222222223,1][1.0,10]",2/13,"[1/13,1][2/13,5]"
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,192,"[2.9722222222222223,1][1.0,10]",3/13,"[2/13,1][3/13,57]"
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,172,"[1.0,1]",2/13,"[2/13,1]"
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,155,"[2.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,4][3/13,92]"
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,47,"[1.0,1]",2/13,"[1/13,1][2/13,7]"
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,169,"[3.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,13][3/13,52]"
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,182,"[2.9722222222222223,1][1.0,5]",3/13,"[2/13,1][3/13,125]"
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,149,"[1.0,1]",3/13,"[1/13,1][2/13,6][3/13,32]"
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,163,"[2.9722222222222223,1][1.0,4]",2/13,"[1/13,1][2/13,10]"
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,157,"[1.0,1]",2/13,"[1/13,1][2/13,13]"
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,187,"[2.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,4][3/13,59]"
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,140,"[1.0,1]",2/13,"[1/13,1][2/13,7]"
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,140,"[3.9722222222222223,1][1.0,2]",3/13,"[1/13,1][2/13,17][3/13,40]"
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,144,"[2.9722222222222223,1][1.0,2]",2/13,"[1/13,1][2/13,2]"
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,195,"[2.9722222222222223,1][1.0,5]",2/13,"[1/13,1][2/13,26]"
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,229,"[2.9722222222222223,1][1.0,4]",3/13,"[1/13,1][2/13,56][3/13,66]"
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,204,"[3.9722222222222223,1][2.9722222222222223,2][1.0,3]",2/13,"[1/13,1][2/13,6]"
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,4,62328,1.0,159,"[2.9722222222222223,1][1.0,3]",2/13,"[1/13,1][2/13,9]"
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,1,"[4.9714285714285715,1]",0/15,"[0/15,1]"
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,68,"[4.9714285714285715,1]",0/15,"[0/15,1]"
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,2,"[4.9714285714285715,1]",0/15,"[0/15,1]"
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,54,"[4.9714285714285715,1]",0/15,"[0/15,1]"
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,106,"[4.9714285714285715,1]",0/15,"[0/15,1]"
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,48,"[4.9714285714285715,1]",0/15,"[0/15,1]"
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,80,"[4.9714285714285715,1]",0/15,"[0/15,1]"
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,54,"[4.9714285714285715,1]",0/15,"[0/15,1]"
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,71,"[4.9714285714285715,1]",0/15,"[0/15,1]"
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,73,"[4.9714285714285715,1]",0/15,"[0/15,1]"
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,105,"[4.9714285714285715,1]",0/15,"[0/15,1]"
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,73,"[4.9714285714285715,1]",0/15,"[0/15,1]"
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,87,"[4.9714285714285715,1]",0/15,"[0/15,1]"
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,77,"[4.9714285714285715,1]",0/15,"[0/15,1]"
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,87,"[4.9714285714285715,1]",0/15,"[0/15,1]"
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,87,"[4.9714285714285715,1]",0/15,"[0/15,1]"
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,80,"[4.9714285714285715,1]",0/15,"[0/15,1]"
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,45,"[4.9714285714285715,1]",0/15,"[0/15,1]"
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,69,"[4.9714285714285715,1]",0/15,"[0/15,1]"
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,89,"[4.9714285714285715,1]",0/15,"[0/15,1]"
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,45,"[4.9714285714285715,1]",0/15,"[0/15,1]"
22,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,62,"[4.9714285714285715,1]",0/15,"[0/15,1]"
23,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,90,"[4.9714285714285715,1]",0/15,"[0/15,1]"
24,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,57,"[4.9714285714285715,1]",0/15,"[0/15,1]"
25,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,106,"[4.9714285714285715,1]",0/15,"[0/15,1]"
26,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,49,"[4.9714285714285715,1]",0/15,"[0/15,1]"
27,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,105,"[4.9714285714285715,1]",0/15,"[0/15,1]"
28,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,83,"[4.9714285714285715,1]",0/15,"[0/15,1]"
29,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,74,"[4.9714285714285715,1]",0/15,"[0/15,1]"
30,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,5,62328,4.9714285714285700,93,"[4.9714285714285715,1]",0/15,"[0/15,1]"
1,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3427,"[4.972222222222222,1]",0/15,"[0/15,1]"
2,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,2308,"[4.972222222222222,1]",0/15,"[0/15,1]"
3,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3558,"[4.972222222222222,1]",0/15,"[0/15,1]"
4,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3668,"[4.972222222222222,1]",0/15,"[0/15,1]"
5,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,4068,"[4.972222222222222,1]",0/15,"[0/15,1]"
6,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3825,"[4.972222222222222,1]",0/15,"[0/15,1]"
7,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,834,"[4.972222222222222,1]",0/15,"[0/15,1]"
8,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,1197,"[4.972222222222222,1]",0/15,"[0/15,1]"
9,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3866,"[4.972222222222222,1]",0/15,"[0/15,1]"
10,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3675,"[4.972222222222222,1]",0/15,"[0/15,1]"
11,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,-1,0,,,
12,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3958,"[4.972222222222222,1]",0/15,"[0/15,1]"
13,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3671,"[4.972222222222222,1]",0/15,"[0/15,1]"
14,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3011,"[4.972222222222222,1]",0/15,"[0/15,1]"
15,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3967,"[4.972222222222222,1]",0/15,"[0/15,1]"
16,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3587,"[4.972222222222222,1]",0/15,"[0/15,1]"
17,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3683,"[4.972222222222222,1]",0/15,"[0/15,1]"
18,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3942,"[4.972222222222222,1]",0/15,"[0/15,1]"
19,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3608,"[4.972222222222222,1]",0/15,"[0/15,1]"
20,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3386,"[4.972222222222222,1]",0/15,"[0/15,1]"
21,elasticsearch,ES-14457,2.0.0,java.lang.IllegalArgumentException,6,62328,4.972222222222220,3761,"[4.972222222222222,1]",0/15,"[0/15,1]"
